sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,total_qty,shelf_location,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,updated_time,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
1-WAK-BAS-SIN002-RYB/WHT-M,,Default,simple,,base_migrated,Basketball Singlet,,,1,1,Taxable Goods,Not Visible Individually,183.75,,,,basketball-singlet,Basketball Singlet,Basketball Singlet,Basketball Singlet ,/b/s/bsb_1_3.jpg,,/b/s/bsb_1_3.jpg,,/b/s/bsb_1_3.jpg,,,,"6/20/19, 5:41 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,product_brand=Samurai Sportswear,size=M,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:44,,,,,,,/b/s/bsb_1_3.jpg,,,,,,,,,,,,
1-WAK-BAS-SIN002-RYB/WHT-L,,Default,simple,,base_migrated,Basketball Singlet,,,1,1,Taxable Goods,Not Visible Individually,183.75,,,,basketball-singlet,Basketball Singlet,Basketball Singlet,Basketball Singlet ,/b/s/bsb_1_4.jpg,,/b/s/bsb_1_4.jpg,,/b/s/bsb_1_4.jpg,,,,"6/20/19, 5:41 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,product_brand=Samurai Sportswear,size=L,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:44,,,,,,,/b/s/bsb_1_4.jpg,,,,,,,,,,,,
1-WAK-BAS-SIN002-RYB/WHT-XL,,Default,simple,,base_migrated,Basketball Singlet,,,1,1,Taxable Goods,Not Visible Individually,183.75,,,,basketball-singlet,Basketball Singlet,Basketball Singlet,Basketball Singlet ,/b/s/bsb_1_5.jpg,,/b/s/bsb_1_5.jpg,,/b/s/bsb_1_5.jpg,,,,"6/20/19, 5:41 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,product_brand=Samurai Sportswear,size=XL,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:44,,,,,,,/b/s/bsb_1_5.jpg,,,,,,,,,,,,
1-WAK-BAS-SIN002-RYB/WHT,,Default,configurable,,base_migrated,Basketball Singlet,,,1,1,Taxable Goods,Catalog,,,,,basketball-singlet,Basketball Singlet,Basketball Singlet,Basketball Singlet ,/b/s/bsb.jpg,,/b/s/bsb.jpg,,/b/s/bsb.jpg,,no_selection,,"6/20/19, 5:41 PM","8/26/19, 10:56 AM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=RYB/WHT,product_brand=Samurai Sportswear,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-06-24 10:49:56,,,,,,,/b/s/bsb.jpg,,,,,,,,,,"sku=1-WAK-BAS-SIN002-RYB/WHT-LB,size=LB,size=LB|sku=1-WAK-BAS-SIN002-RYB/WHT-XS,size=XS,size=XS|sku=1-WAK-BAS-SIN002-RYB/WHT-S,size=S,size=S|sku=1-WAK-BAS-SIN002-RYB/WHT-M,size=M,size=M|sku=1-WAK-BAS-SIN002-RYB/WHT-L,size=L,size=L|sku=1-WAK-BAS-SIN002-RYB/WHT-XL,size=XL,size=XL",size=Size,
1-WAK-BAS-SHO002-RYB/WHT-LB,,Default,simple,,base_migrated,Basketball Short,,,1,1,Taxable Goods,Not Visible Individually,162.75,,,,basketball-short,Basketball Short,Basketball Short,Basketball Short ,/b/s/bsbs_1.jpg,,/b/s/bsbs_1.jpg,,/b/s/bsbs_1.jpg,,,,"6/20/19, 5:46 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,size=LB,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:44,,,,,,,/b/s/bsbs_1.jpg,,,,,,,,,,,,
1-WAK-BAS-SHO002-RYB/WHT-XS,,Default,simple,,base_migrated,Basketball Short,,,1,1,Taxable Goods,Not Visible Individually,183.75,,,,basketball-short,Basketball Short,Basketball Short,Basketball Short ,/b/s/bsbs_1_1.jpg,,/b/s/bsbs_1_1.jpg,,/b/s/bsbs_1_1.jpg,,,,"6/20/19, 5:46 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,size=XS,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:44,,,,,,,/b/s/bsbs_1_1.jpg,,,,,,,,,,,,
1-WAK-BAS-SHO002-RYB/WHT-S,,Default,simple,,base_migrated,Basketball Short,,,1,1,Taxable Goods,Not Visible Individually,183.75,,,,basketball-short,Basketball Short,Basketball Short,Basketball Short ,/b/s/bsbs_1_2.jpg,,/b/s/bsbs_1_2.jpg,,/b/s/bsbs_1_2.jpg,,,,"6/20/19, 5:46 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,size=S,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:44,,,,,,,/b/s/bsbs_1_2.jpg,,,,,,,,,,,,
1-WAK-BAS-SHO002-RYB/WHT-M,,Default,simple,,base_migrated,Basketball Short,,,1,1,Taxable Goods,Not Visible Individually,183.75,,,,basketball-short,Basketball Short,Basketball Short,Basketball Short ,/b/s/bsbs_1_3.jpg,,/b/s/bsbs_1_3.jpg,,/b/s/bsbs_1_3.jpg,,,,"6/20/19, 5:46 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,size=M,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:44,,,,,,,/b/s/bsbs_1_3.jpg,,,,,,,,,,,,
1-WAK-BAS-SHO002-RYB/WHT-L,,Default,simple,,base_migrated,Basketball Short,,,1,1,Taxable Goods,Not Visible Individually,183.75,,,,basketball-short,Basketball Short,Basketball Short,Basketball Short ,/b/s/bsbs_1_4.jpg,,/b/s/bsbs_1_4.jpg,,/b/s/bsbs_1_4.jpg,,,,"6/20/19, 5:46 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,size=L,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:45,,,,,,,/b/s/bsbs_1_4.jpg,,,,,,,,,,,,
1-WAK-BAS-SHO002-RYB/WHT-XL,,Default,simple,,base_migrated,Basketball Short,,,1,1,Taxable Goods,Not Visible Individually,183.75,,,,basketball-short,Basketball Short,Basketball Short,Basketball Short ,/b/s/bsbs_1_5.jpg,,/b/s/bsbs_1_5.jpg,,/b/s/bsbs_1_5.jpg,,,,"6/20/19, 5:46 PM","8/15/19, 1:53 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB/WHT,size=XL,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-08-15 10:02:45,,,,,,,/b/s/bsbs_1_5.jpg,,,,,,,,,,,,
1-WAK-BAS-SHO002-RYB/WHT,,Default,configurable,,base_migrated,Basketball Short,,,1,1,Taxable Goods,Catalog,,,,,basketball-short,Basketball Short,Basketball Short,Basketball Short ,/b/s/bsbs.jpg,,/b/s/bsbs.jpg,,/b/s/bsbs.jpg,,no_selection,,"6/20/19, 5:46 PM","8/26/19, 10:56 AM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=RYB/WHT,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-06-24 10:49:56,,,,,,,/b/s/bsbs.jpg,,,,,,,,,,"sku=1-WAK-BAS-SHO002-RYB/WHT-LB,size=LB,size=LB|sku=1-WAK-BAS-SHO002-RYB/WHT-XS,size=XS,size=XS|sku=1-WAK-BAS-SHO002-RYB/WHT-S,size=S,size=S|sku=1-WAK-BAS-SHO002-RYB/WHT-M,size=M,size=M|sku=1-WAK-BAS-SHO002-RYB/WHT-L,size=L,size=L|sku=1-WAK-BAS-SHO002-RYB/WHT-XL,size=XL,size=XL",size=Size,
1-JES-SWI-ONE-RYB-JNRG,,Default,simple,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/JESS",base_migrated,Girls All in One Swimming Suit,"<p>This fabric has been specifically developed for use in countries with high temperature & humidity. As a high stretch fabric, it is suitable for tailored or tight fitting garments. Using our Performex™ moisture management system it channels moisture away from the body, rapidly evaporating the moisture on the outside of the fabric, which, in turn, stops the body from overheating. </P>
<img src=""
{{media url='wysiwyg/sizeguide/kusaropro.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p> <strong><font color=""red""><h3> Optional | Pre-Order 
</strong></h3> </font></p>

<p style=""text-align: justify;"">Fitted body suit with 1/4 zip to front. </p>


<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Unisex.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>





<p style=""text-align: justify;"">This item is only available on a pre-ordering system. Deadline to order is 25 June 2019, delivery will be approximately 6-8 weeks from this date and you will be notified when your order has arrived.</p>




</p>Color : Royal 018 | Fabric: Kusaro Pro| 208 gm 75% Polyester 15% Elastane",1,1,Taxable Goods,Not Visible Individually,245,,,,girls-all-in-one-swimming-suit,Girls All in One Swimming Suit,Girls All in One Swimming Suit,"Girls All in One Swimming Suit This fabric has been specifically developed for use in countries with high temperature & humidity. As a high stretch fabric, it is suitable for tailored or tight fitting garments. Using our Performex™ moistur",/r/a/race-suit-front-new_1_2.png,,/r/a/race-suit-front-new_1_2.png,,/r/a/race-suit-front-new_1_2.png,,,,"6/23/19, 4:03 PM","10/27/19, 10:46 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB,size=JNRG,webpos_visible=Yes",3,3,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-10-13 12:03:15,,,,,,,"/r/a/race-suit-front-new_1_2.png,/r/a/race-suit-back_2_1.png",",",,,,,,,,,,,
1-JES-SWI-ONE-RYB-CHD,,Default,simple,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/JESS",base_migrated,Girls All in One Swimming Suit,"<p>This fabric has been specifically developed for use in countries with high temperature & humidity. As a high stretch fabric, it is suitable for tailored or tight fitting garments. Using our Performex™ moisture management system it channels moisture away from the body, rapidly evaporating the moisture on the outside of the fabric, which, in turn, stops the body from overheating. </P>
<img src=""
{{media url='wysiwyg/sizeguide/kusaropro.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p> <strong><font color=""red""><h3> Optional | Pre-Order 
</strong></h3> </font></p>

<p style=""text-align: justify;"">Fitted body suit with 1/4 zip to front. </p>


<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Unisex.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>





<p style=""text-align: justify;"">This item is only available on a pre-ordering system. Deadline to order is 25 June 2019, delivery will be approximately 6-8 weeks from this date and you will be notified when your order has arrived.</p>




</p>Color : Royal 018 | Fabric: Kusaro Pro| 208 gm 75% Polyester 15% Elastane",1,1,Taxable Goods,Not Visible Individually,245,,,,girls-all-in-one-swimming-suit,Girls All in One Swimming Suit,Girls All in One Swimming Suit,"Girls All in One Swimming Suit This fabric has been specifically developed for use in countries with high temperature & humidity. As a high stretch fabric, it is suitable for tailored or tight fitting garments. Using our Performex™ moistur",/r/a/race-suit-front-new_1_1.png,,/r/a/race-suit-front-new_1_1.png,,/r/a/race-suit-front-new_1_1.png,,,,"6/23/19, 4:03 PM","10/27/19, 10:46 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB,size=CHD,webpos_visible=Yes",2,2,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-10-27 06:29:22,,,,,,,"/r/a/race-suit-front-new_1_1.png,/r/a/race-suit-back_1.png",",",,,,,,,,,,,
1-JES-SWI-ONE-RYB-XSC,,Default,simple,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/JESS",base_migrated,Girls All in One Swimming Suit,"<p>This fabric has been specifically developed for use in countries with high temperature & humidity. As a high stretch fabric, it is suitable for tailored or tight fitting garments. Using our Performex™ moisture management system it channels moisture away from the body, rapidly evaporating the moisture on the outside of the fabric, which, in turn, stops the body from overheating. </P>
<img src=""
{{media url='wysiwyg/sizeguide/kusaropro.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p> <strong><font color=""red""><h3> Optional | Pre-Order 
</strong></h3> </font></p>

<p style=""text-align: justify;"">Fitted body suit with 1/4 zip to front. </p>


<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Unisex.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>





<p style=""text-align: justify;"">This item is only available on a pre-ordering system. Deadline to order is 25 June 2019, delivery will be approximately 6-8 weeks from this date and you will be notified when your order has arrived.</p>




</p>Color : Royal 018 | Fabric: Kusaro Pro| 208 gm 75% Polyester 15% Elastane",1,1,Taxable Goods,Not Visible Individually,245,,,,girls-all-in-one-swimming-suit,Girls All in One Swimming Suit,Girls All in One Swimming Suit,"Girls All in One Swimming Suit This fabric has been specifically developed for use in countries with high temperature & humidity. As a high stretch fabric, it is suitable for tailored or tight fitting garments. Using our Performex™ moistur",/r/a/race-suit-front-new_1.png,,/r/a/race-suit-front-new_1.png,,/r/a/race-suit-front-new_1.png,,,,"6/23/19, 4:03 PM","10/27/19, 10:46 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB,size=XSC,webpos_visible=Yes",2,2,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-10-27 06:29:22,,,,,,,"/r/a/race-suit-front-new_1.png,/r/a/race-suit-back_3.png",",",,,,,,,,,,,
1-JES-LTEE-RED-BES-G-RYB-XSC,,Default,simple,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/JESS",base_migrated,Girls PE Long Sleeve Shirt,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">

<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p> <strong><font color=""red""><h3> Optional | Pre-Order</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>

<p>This item is only available on a pre-ordering system. Deadline to order is 25 June 2019, delivery will be approximately 6-8 weeks from this date and you will be notified when your order has arrived.</p>
Color : Royal 018 | Fabric: Diamond Polyester | 175 gm 100% Polyester
",1,1,Taxable Goods,Not Visible Individually,105,,,,girls-pe-long-sleeve-shirt,Girls PE Long Sleeve Shirt,Girls PE Long Sleeve Shirt,"Girls PE Long Sleeve Shirt The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst provi",/g/i/girls-long-sleeve-front_1.png,,/g/i/girls-long-sleeve-front_1.png,,/g/i/girls-long-sleeve-front_1.png,,,,"6/23/19, 4:08 PM","10/6/19, 10:23 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB,size=XSC,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-06-24 10:49:56,,,,,,,"/g/i/girls-long-sleeve-front_1.png,/g/i/girls-long-sleeve-back_1.png",",",,,,,,,,,,,
1-JES-LTEE-RED-BES-G-RYB-CHD,,Default,simple,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/JESS",base_migrated,Girls PE Long Sleeve Shirt,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">

<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p> <strong><font color=""red""><h3> Optional | Pre-Order</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>

<p>This item is only available on a pre-ordering system. Deadline to order is 25 June 2019, delivery will be approximately 6-8 weeks from this date and you will be notified when your order has arrived.</p>
Color : Royal 018 | Fabric: Diamond Polyester | 175 gm 100% Polyester
",1,1,Taxable Goods,Not Visible Individually,105,,,,girls-pe-long-sleeve-shirt,Girls PE Long Sleeve Shirt,Girls PE Long Sleeve Shirt,"Girls PE Long Sleeve Shirt The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst provi",/g/i/girls-long-sleeve-front_1_1.png,,/g/i/girls-long-sleeve-front_1_1.png,,/g/i/girls-long-sleeve-front_1_1.png,,,,"6/23/19, 4:08 PM","10/6/19, 10:23 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB,size=CHD,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-06-24 10:49:56,,,,,,,"/g/i/girls-long-sleeve-front_1_1.png,/g/i/girls-long-sleeve-back_1_1.png",",",,,,,,,,,,,
1-JES-GPAN-RED-BES-RYB-XSC,,Default,simple,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/JESS",base_migrated,Girls PE Trackpants,"<p>Micro Poplin breathable fabric, with a semi-matt sports finish. This durable fabric was developed specifically for Multisport Trackpants & Leisure Shorts.</P>

<br>
<img src=""{{media url='wysiwyg/sizeguide/taslonpolyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">

<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p> <strong><font color=""red""><h3>Optional | Pre-Order </strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p>This item is only available on a pre-ordering system. Deadline to order is 25 June 2019, delivery will be approximately 6-8 weeks from this date and you will be notified when your order has arrived.</p>

<p>Color : Royal 018 | Fabric: Taslon Polyester | 110 gm 100% Polyester</p>
",1,1,Taxable Goods,Not Visible Individually,170,,,,girls-pe-trackpants,Girls PE Trackpants,Girls PE Trackpants,"Girls PE Trackpants Micro Poplin breathable fabric, with a semi-matt sports finish. This durable fabric was developed specifically for Multisport Trackpants & Leisure Shorts.  Washing Instructions DO NOT TUMBLE DRYWash at 40c",/g/i/girls-trackpant-front_14.png,,/g/i/girls-trackpant-front_14.png,,/g/i/girls-trackpant-front_14.png,,,,"6/23/19, 4:16 PM","10/6/19, 10:22 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB,size=XSC,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-06-24 10:49:56,,,,,,,"/g/i/girls-trackpant-front_14.png,/g/i/girls-trackpant-back_14.png",",",,,,,,,,,,,
1-JES-GPAN-RED-BES-RYB-CHD,,Default,simple,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/JESS",base_migrated,Girls PE Trackpants,"<p>Micro Poplin breathable fabric, with a semi-matt sports finish. This durable fabric was developed specifically for Multisport Trackpants & Leisure Shorts.</P>

<br>
<img src=""{{media url='wysiwyg/sizeguide/taslonpolyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">

<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p> <strong><font color=""red""><h3>Optional | Pre-Order </strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p>This item is only available on a pre-ordering system. Deadline to order is 25 June 2019, delivery will be approximately 6-8 weeks from this date and you will be notified when your order has arrived.</p>

<p>Color : Royal 018 | Fabric: Taslon Polyester | 110 gm 100% Polyester</p>
",1,1,Taxable Goods,Not Visible Individually,170,,,,girls-pe-trackpants,Girls PE Trackpants,Girls PE Trackpants,"Girls PE Trackpants Micro Poplin breathable fabric, with a semi-matt sports finish. This durable fabric was developed specifically for Multisport Trackpants & Leisure Shorts.  Washing Instructions DO NOT TUMBLE DRYWash at 40c",/g/i/girls-trackpant-front_1_11.png,,/g/i/girls-trackpant-front_1_11.png,,/g/i/girls-trackpant-front_1_11.png,,,,"6/23/19, 4:17 PM","10/6/19, 10:22 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB,size=CHD,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-06-24 10:49:56,,,,,,,"/g/i/girls-trackpant-front_1_11.png,/g/i/girls-trackpant-back_1_11.png",",",,,,,,,,,,,
1-JES-LTEE-RED-BES-RYB-XSC,,Default,simple,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/JESS",base_migrated,Boys PE Long Sleeve Shirt,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p> <strong><font color=""red""><h3> Optional | Pre-Order </strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>

<p>This item is only available on a pre-ordering system. Deadline to order is 25 June 2019, delivery will be approximately 6-8 weeks from this date and you will be notified when your order has arrived.</p>

Color : Royal 018 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,Taxable Goods,Not Visible Individually,105,,,,boys-pe-long-sleeve-shirt,Boys PE Long Sleeve Shirt,Boys PE Long Sleeve Shirt,"Boys PE Long Sleeve Shirt The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst provid",/b/o/boys-long-sleeve-front.png,,/b/o/boys-long-sleeve-front.png,,/b/o/boys-long-sleeve-front.png,,,,"6/23/19, 5:05 PM","10/6/19, 10:23 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=RYB,size=XSC,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-06-24 10:49:56,,,,,,,"/b/o/boys-long-sleeve-back.png,/b/o/boys-long-sleeve-front.png",",",,,,,,,,,,,
